Customer_ID,Date,Amount,Merchant,Category,Transaction_Type,Transaction_ID
1453,2024-06-20 21:32:50.416831,276.39,Costco,Retail,Credit,8fcc6f26-def2-41c7-839a-957b76b34c2c
4664,2024-07-26 21:20:33.716904,463.97,Target,Retail,Credit,d2850da5-3348-45df-ae40-ce10977db189
3932,2024-06-14 21:12:23.354672,144.76,Lyft,Transportation,Debit,e98d72e0-c161-4e82-afe5-730416d08558
8551,2023-10-29 21:16:37.737474,457.14,Uber,Transportation,Credit,6021f6da-8ec1-40ce-8e49-f2a11779ed46
2387,2024-08-04 21:24:56.808504,471.61,Target,Retail,Credit,3f046ca5-9154-4be5-ac20-339987e37b82
4822,2024-01-09 21:33:19.562602,140.52,Lyft,Transportation,Credit,988e187d-6344-47a2-84dd-8ecc94de8a67
7669,2023-10-22 21:12:38.715619,489.38,Amazon,Retail,Credit,5fdc9aa9-65de-4a4d-a20f-6aff32d9df83
5783,2024-07-11 21:25:18.088828,947.0,Spotify,Entertainment,Credit,6b1a7e01-2156-48f2-bb3a-2d64ef92e11c
9482,2023-10-18 21:23:10.405065,29.79,Costco,Retail,Debit,d5229efa-7744-47a6-a00c-06abbfdf2e73
9070,2024-03-26 21:09:02.200151,364.85,Amazon,Retail,Debit,6a0a3161-55a1-4869-90c1-e00b7ad18143
7190,2024-06-27 21:29:14.633163,843.16,McDonald’s,Food & Beverage,Credit,ca1f7174-028b-48ff-96e7-811088a23e6a
5748,2024-02-23 21:34:29.146193,989.88,Uber,Transportation,Credit,5691bdec-6eb0-474e-8159-f9cc55395073
4996,2024-08-16 21:34:58.525228,194.5,Apple,Technology,Credit,376af89d-6b63-4e02-bd74-702e94d49a99
9446,2024-07-03 21:13:28.920109,69.66,Costco,Retail,Credit,ec89f1f7-1458-4be9-a8a5-110fa0a4815d
6338,2024-04-19 21:33:47.051732,426.39,Apple,Technology,Credit,c61caa25-6b1f-497f-8140-6a6f48c946c3
4198,2024-08-29 21:14:02.023276,808.5,Tesla,Technology,Credit,c84fb550-0dc6-4d80-a4b0-822471e8fd48
7807,2023-11-10 21:29:30.207433,794.2,Amazon,Retail,Debit,9a3f17c5-93f5-4975-8b55-449af78b7f92
5718,2024-07-14 21:29:07.395245,501.72,Amazon,Retail,Debit,25ba6ffe-7ca0-40ab-b0f1-bfc34e02e0f1
6566,2024-06-08 21:11:28.774337,616.06,Target,Retail,Debit,6439ddd9-78f4-45f1-94e2-1ea08b8b7bd3
7599,2024-08-02 21:12:29.720090,577.21,Target,Retail,Debit,a9d17c6f-2c7d-473b-9a58-659c3f897981
8046,2024-08-31 21:12:00.378472,297.31,McDonald’s,Food & Beverage,Debit,0b8bc191-9d0e-4e89-8156-f84cf005af4b
6736,2023-11-05 21:14:09.260145,905.54,Walmart,Retail,Credit,fd0990fa-ea8a-4a9b-ba18-2f9d4f3d2589
6336,2024-06-03 21:18:08.034823,133.64,Uber,Transportation,Debit,0206c19c-24fa-400c-9ce5-c594bf88e208
5999,2024-09-27 21:24:47.544498,386.67,Lyft,Transportation,Debit,87d4a0bb-e7ab-434d-b388-bdd2ce267943
4481,2024-08-28 21:17:32.359136,808.29,Tesla,Technology,Debit,66205b45-f0ac-465b-9fe1-e30e442d2f5a
7431,2023-12-12 21:08:52.366257,790.69,Apple,Technology,Credit,992ad038-0bf1-464b-bf52-bd3a35899f6d
7992,2023-10-28 21:33:50.122427,298.48,Lyft,Transportation,Debit,cb0a5b08-1318-45b3-a207-c9f77119ca98
8025,2023-10-16 21:34:15.592583,975.29,Spotify,Entertainment,Debit,c9edde95-3e5c-4913-9692-4d3b45f92179
7705,2024-03-20 21:30:03.618052,774.7,Costco,Retail,Credit,929f32ae-8493-400f-b2ef-7420b8748519
6295,2024-02-05 21:26:09.033746,41.74,McDonald’s,Food & Beverage,Credit,697fc877-f779-4c3e-8bf4-38ad41ac2f49
7493,2023-10-31 21:11:15.932802,731.09,Spotify,Entertainment,Debit,414f769b-c838-434d-bcc9-39528b559065
9627,2023-12-09 21:11:32.378633,623.49,Apple,Technology,Credit,0db6c39a-c8a0-4b79-ac27-5f298a006f91
1267,2023-10-25 21:25:20.492923,456.79,Starbucks,Food & Beverage,Debit,a68588c4-42d9-4cd8-98a2-a4f2d97740a7
4718,2023-10-31 21:15:11.300330,910.78,Tesla,Technology,Debit,60fb287d-1fb0-4cbf-b814-9eee300bfab5
3754,2023-12-06 21:23:44.772339,514.15,Tesla,Technology,Debit,0d2b0100-9f21-407e-8660-0a0655db8bac
3340,2024-09-15 21:25:49.004377,321.54,Uber,Transportation,Debit,afd27ede-f7df-4d07-9727-21c79966a90a
2732,2024-06-18 21:15:27.551681,439.96,Tesla,Technology,Credit,79807f6f-cbe8-4c32-9276-6bb55623ff83
1238,2024-07-12 21:35:06.045823,726.87,Amazon,Retail,Debit,03c99bb7-46bc-4764-bb2d-c0322e954078
5406,2023-10-13 21:11:14.918803,607.57,Target,Retail,Credit,f95c3fc3-a37e-4c37-be6c-2e256afad668
6759,2024-06-17 21:28:20.382093,523.92,Spotify,Entertainment,Debit,e9ff4a65-a55a-40f1-90f2-11b0f8a4798d
4579,2024-05-05 21:15:25.600289,97.96,Target,Retail,Credit,3385bd5e-8ea3-45e2-b222-264b321ba9d9
3101,2024-01-03 21:19:56.229899,728.75,Costco,Retail,Credit,9cdc38cd-67ca-4fb8-99a0-d6863a6ceb6f
1816,2024-09-27 21:10:05.941296,707.28,Starbucks,Food & Beverage,Debit,69a49315-00df-4d3d-907b-d00c9ae33350
6982,2023-10-30 21:31:33.231790,772.55,Amazon,Retail,Debit,afb9695f-7c90-4b35-b9fb-acac7749b406
3716,2024-04-05 21:09:20.700307,23.87,McDonald’s,Food & Beverage,Debit,652ef413-905c-4f26-b349-855aa09a9ff0
5299,2023-12-06 21:17:06.966448,20.17,Apple,Technology,Credit,6c618230-c693-42f7-af68-dec23b86c096
2283,2023-10-14 21:22:20.115435,419.85,McDonald’s,Food & Beverage,Credit,f155625c-d77b-4500-b0e5-952e4e016a29
5598,2024-02-12 21:33:35.570580,924.54,Apple,Technology,Credit,7a3bbd88-c802-48b0-928c-9a63079567f4
6988,2023-12-24 21:14:46.448677,817.32,Tesla,Technology,Credit,30f3cd99-87e1-41d0-91b3-4011924276ab
9452,2024-01-09 21:19:57.885928,305.16,Apple,Technology,Credit,7db5e4fd-4388-4aa7-b289-d81a054acea2
6184,2024-04-22 21:22:50.308768,881.28,Target,Retail,Credit,e7a4f93a-2095-4885-a797-43f7bc503b87
9903,2023-12-29 21:23:47.455180,919.78,Target,Retail,Debit,3a1ca179-0f6e-4287-9075-cfe9c6e7dfae
7180,2024-02-27 21:26:54.619619,213.6,Walmart,Retail,Credit,a2becd07-4249-465d-a936-379e59ee577c
7090,2024-07-05 21:13:55.902472,982.67,Lyft,Transportation,Credit,c342e9ad-1ae7-42a3-aca8-d1ad56c90fc0
4056,2024-04-02 21:13:50.333340,241.55,Lyft,Transportation,Debit,0708ebc4-3290-4da6-a506-2a46d4e1578c
3232,2023-12-18 21:28:19.897181,257.07,Tesla,Technology,Credit,aa95635c-feef-4a09-b71c-791defad78d6
3974,2024-09-26 21:15:05.101724,752.69,Lyft,Transportation,Debit,ecc3e540-b921-4b5e-a79f-19415d4cfc50
8835,2023-12-25 21:17:35.302212,711.86,Tesla,Technology,Debit,d9ccc1da-7241-4431-a460-416619f5064e
5098,2024-09-24 21:15:49.600154,917.9,Starbucks,Food & Beverage,Credit,8146cba1-a9da-42a6-a414-3344377e4bb3
9656,2023-12-04 21:21:12.750486,400.18,Costco,Retail,Debit,d79bdb5d-8b64-4adb-b02a-9c3a0d989014
8607,2024-06-23 21:09:42.252633,900.69,Netflix,Entertainment,Credit,105974fc-113d-43bf-bab3-a515bcf6a58a
3552,2024-03-25 21:17:59.405672,803.79,Uber,Transportation,Debit,b92f8e13-11f5-4934-bd0f-5673f942cd5b
4252,2024-03-07 21:20:27.599605,912.69,Netflix,Entertainment,Debit,15408f64-204c-4fda-a7d4-2b6362897862
8282,2024-06-14 21:24:30.567074,909.54,Costco,Retail,Credit,59c936c4-3bd0-4edb-b118-6cf265914314
3282,2024-02-19 21:18:56.450068,812.16,McDonald’s,Food & Beverage,Debit,e146268e-2424-4c75-bfc3-57232d138b9e
4017,2024-01-15 21:12:11.695815,583.86,Target,Retail,Debit,78b82155-3909-45ce-b669-e591584856be
2019,2024-05-11 21:20:52.253836,618.29,Netflix,Entertainment,Credit,800ae0fd-cfce-411e-a8c6-f7597de8e331
2087,2024-06-26 21:08:32.127178,239.08,Tesla,Technology,Credit,72551769-b6bd-4e2d-8678-649d81444300
2125,2024-05-24 21:30:04.323887,529.9,Lyft,Transportation,Credit,3a5d845a-8cec-496c-bf6b-4f499d9e7b20
2495,2024-05-27 21:23:38.099212,294.41,Amazon,Retail,Debit,2079c854-b856-442b-a47d-1a48b29ff76a
7957,2024-09-01 21:17:13.986660,113.5,Spotify,Entertainment,Credit,d3da6c16-0532-4e4e-8256-62ace98fc511
4649,2024-02-29 21:17:12.328988,272.52,Costco,Retail,Credit,03a219a5-77c9-4584-b871-93c203dc8c6b
1164,2023-10-23 21:15:27.248683,788.61,Apple,Technology,Debit,cff0dc7d-2f08-4b23-8532-2ba6e32870a5
5076,2024-02-15 21:30:09.379629,930.8,Starbucks,Food & Beverage,Credit,8f8e2221-63ec-400f-9a83-3023f948e4ce
4335,2024-09-17 21:08:28.207986,857.94,Target,Retail,Debit,92701fd7-3777-49a0-8461-0d47c74b4f69
4352,2023-11-12 21:22:18.538761,768.7,Walmart,Retail,Debit,0b1b9617-e391-42e8-8741-dddfbd791793
6660,2023-10-16 21:26:50.654111,701.38,Costco,Retail,Credit,bda6a2cf-aeeb-49d9-bf4e-d6058c253a03
6412,2024-09-14 21:16:08.114775,73.49,Apple,Technology,Debit,d0938ad5-b0a9-448a-9cb2-add33576c4c2
6898,2024-09-06 21:09:45.212979,912.95,Starbucks,Food & Beverage,Credit,0107afe4-7558-4b2f-ae11-d5641e41cad3
9879,2024-02-21 21:16:22.179779,199.49,Amazon,Retail,Credit,5674ea90-b328-4c9f-9d1d-b323e7de2191
9878,2024-02-23 21:11:38.821121,302.83,Walmart,Retail,Debit,447731ae-1a33-461f-8d01-6b93c40de317
9067,2024-01-16 21:09:40.057662,442.91,Starbucks,Food & Beverage,Debit,d0f18359-01ea-4766-aa1e-288b4d4462a8
6222,2024-09-21 21:17:11.757394,425.34,McDonald’s,Food & Beverage,Debit,b25073ea-b036-4ba7-9d01-9b26779dd09c
4915,2024-04-28 21:13:56.047472,17.1,Walmart,Retail,Debit,80b6742d-3717-40f3-a433-665713e1c2bd
1166,2024-01-31 21:14:51.334189,422.09,Netflix,Entertainment,Credit,26c7640c-93d6-4ba9-b7de-77566681770d
4763,2024-07-11 21:28:54.214223,334.39,Netflix,Entertainment,Credit,abe0843b-8603-46c3-bf80-bc634b106d7f
1611,2024-09-29 21:15:55.949647,166.17,Walmart,Retail,Credit,1f9d5b8a-7519-4087-89d0-9be4ac7437e4
3936,2023-12-30 21:12:48.687549,938.33,Lyft,Transportation,Debit,e9d930fa-a616-4125-a63a-a02f3fa405c1
3294,2024-04-09 21:23:09.346819,795.25,Costco,Retail,Debit,a0e0c7da-0adb-4923-ac43-44e224657982
7706,2024-05-18 21:33:24.403313,114.83,Spotify,Entertainment,Credit,9acef36a-f5b6-431d-a16c-4bf2616be1c1
5140,2024-06-15 21:12:52.704076,880.8,Spotify,Entertainment,Debit,bacb434f-e6d3-4b9c-8820-0fbe0f3b54e4
1750,2024-03-01 21:09:05.409683,996.75,McDonald’s,Food & Beverage,Credit,80c9f597-c5f8-437e-a8a0-0790fad80c87
6561,2023-11-26 21:29:10.357003,231.47,Uber,Transportation,Credit,2050edf4-b4e0-49bf-9a4f-77c2463db39e
1053,2024-08-20 21:15:45.842527,99.86,Costco,Retail,Credit,4c433728-bf7d-4517-9e2f-26ce291c26b6
1992,2024-10-05 21:16:38.840586,964.38,McDonald’s,Food & Beverage,Credit,5d8ef590-ca8a-45fe-88fa-dc53cb71217c
2736,2024-06-27 21:14:22.232710,452.59,Starbucks,Food & Beverage,Debit,488200b6-0f58-4fe3-8e27-dc17919100d0
3598,2024-02-22 21:19:45.447357,764.72,McDonald’s,Food & Beverage,Credit,4c8788d7-f593-4d78-aa60-245247ba6793
6363,2024-05-15 21:28:43.404961,78.22,Tesla,Technology,Debit,d28c069b-eea4-4760-a1dd-31a5c26f975a
3742,2023-11-16 21:32:27.543065,955.43,Netflix,Entertainment,Credit,0142f0d2-0fec-400b-a975-edf75ff084a3
7023,2024-07-17 21:13:25.943914,139.21,Uber,Transportation,Credit,73f1867e-106c-493a-b455-5d4547af25d8
9144,2023-12-02 21:10:26.598625,695.93,Spotify,Entertainment,Debit,d13d56de-c43d-4b67-a901-10cbc66b52e0
5659,2024-06-23 21:26:36.110056,667.39,Costco,Retail,Credit,2d2a9cca-4ddf-405c-9e28-b473e4edbc01
5267,2023-11-18 21:19:58.187159,13.17,Target,Retail,Debit,457babfc-22dc-4b28-96bc-1b012609e7d2
2400,2024-01-02 21:22:30.443405,767.49,Costco,Retail,Debit,51a28d7c-13f8-4dfd-8fbe-c6275a62cbe7
1338,2023-12-18 21:19:01.517511,59.33,Apple,Technology,Credit,86163791-a1ea-43ab-a227-47f4b8a50b6c
3308,2024-01-08 21:23:55.658820,429.2,Walmart,Retail,Credit,8621a43f-4c82-41ae-9022-c1ad7fd2064e
7481,2023-11-06 21:17:42.322990,774.3,Walmart,Retail,Credit,d6d74786-4446-4a07-b896-ff4d4790059c
2664,2024-06-16 21:20:04.192282,496.5,Target,Retail,Credit,4eb7eaee-42ce-442a-bc6f-6f570a79b800
9124,2023-12-08 21:15:18.318140,220.67,Target,Retail,Credit,4bac0861-42d3-4b1a-869d-9cd1b5e4afee
5273,2024-09-13 21:17:05.566080,487.77,Walmart,Retail,Debit,0c01e91d-01b8-409e-9731-4bc484d75cd3
6799,2024-09-10 21:28:32.806889,529.24,McDonald’s,Food & Beverage,Credit,57d6d372-96a7-47cd-b69a-6c81977b62fb
4396,2024-02-16 21:11:16.391538,265.86,Spotify,Entertainment,Debit,96b48bd2-52f8-43cb-811c-2f02befb577a
4477,2024-04-19 21:16:51.624681,482.25,Netflix,Entertainment,Credit,4fa39bba-6ce2-4e70-9dfb-facb7f5590c0
4851,2023-12-06 21:32:34.345192,853.09,Starbucks,Food & Beverage,Debit,1986c10a-2618-4fa2-b11e-a63957989400
6143,2024-05-17 21:14:13.678809,345.98,McDonald’s,Food & Beverage,Debit,db9475eb-379e-4bda-9dc8-2dae8d2f4575
6415,2024-09-03 21:17:18.017241,380.55,Lyft,Transportation,Debit,7f2e163b-782f-48ff-a39d-137fffaeb839
5884,2024-06-16 21:22:34.397235,173.8,Costco,Retail,Debit,5589e476-92dc-452a-a9a9-ff9b612c3e7a
6757,2023-11-11 21:10:04.003451,747.0,Walmart,Retail,Credit,13d7d61b-7e12-41b4-a762-0930544b79c7
5066,2024-02-18 21:32:40.400634,360.31,Starbucks,Food & Beverage,Debit,c64bf61f-dd0c-4cb5-8f3e-19b7eb5868bc
5133,2024-04-30 21:29:58.734185,216.72,Lyft,Transportation,Credit,249af7b7-304f-4696-9e3d-0167f1a68602
1062,2024-07-04 21:11:23.004153,903.73,Target,Retail,Debit,fff3e464-fcd7-4760-a87a-5addff88631d
2550,2023-12-18 21:08:57.861031,937.23,Target,Retail,Debit,0f850b3a-1a2b-436a-ad2c-362542af71cd
5600,2023-10-14 21:19:15.423531,478.53,Tesla,Technology,Debit,a96887c0-ef7f-4ff6-bb12-b4b4ccbd1d3b
9071,2023-12-12 21:31:19.998404,34.17,Uber,Transportation,Debit,3e023218-9700-4974-b526-137ac87f8ac8
2549,2024-06-28 21:10:14.078875,18.41,Walmart,Retail,Credit,3ad1eb89-eab3-4b8d-af33-a47483b1f702
1587,2024-06-14 21:22:49.847432,185.6,Costco,Retail,Credit,ad3374d1-a430-48bf-b682-0daffbe4bfcc
9799,2023-10-29 21:31:22.242781,474.69,Amazon,Retail,Debit,f66820fe-a268-4b46-b667-ccdab35be0c3
7401,2023-11-16 21:26:07.794249,241.51,Lyft,Transportation,Credit,f67b541f-8c02-4c23-ac13-3441b031547d
1745,2024-03-22 21:22:52.307438,918.08,Spotify,Entertainment,Debit,3b75c290-e539-4d3f-ae66-92ce6aae90ac
6573,2024-01-05 21:30:31.758994,982.35,Spotify,Entertainment,Debit,e99c4328-0d69-4188-ba2b-55b7a70c9def
6458,2024-08-03 21:23:49.422202,772.14,Starbucks,Food & Beverage,Debit,ab871c8c-8d8c-4656-94a2-469db8799a71
7544,2024-02-10 21:32:45.026314,325.59,Netflix,Entertainment,Credit,19769974-3923-4159-8c2d-d6dee876fb2d
6272,2024-08-07 21:30:07.347884,916.88,McDonald’s,Food & Beverage,Credit,18a42ef7-a4b9-4b14-a036-1b6623d7c58a
6533,2024-03-09 21:21:56.758776,186.66,Amazon,Retail,Credit,f8f12b76-01f2-46fc-b271-be57c26f8237
5492,2024-08-02 21:10:09.496622,729.42,Target,Retail,Debit,4f3b8979-d148-49eb-9838-ec16ca3604f7
9860,2024-08-23 21:29:27.308851,449.44,Target,Retail,Credit,370dde67-2494-4349-a9ba-f433ad345d0f
9938,2023-11-26 21:12:04.172046,475.48,Apple,Technology,Credit,742645bd-cb28-4466-91f3-f8d52aa0ec86
5389,2024-01-05 21:23:44.987732,527.61,Costco,Retail,Debit,f6ae44c8-0fd6-443f-bffb-93c9a15994af
8769,2023-12-25 21:34:06.501232,155.07,Apple,Technology,Debit,15cecd40-4ec8-4d93-8b93-a8e94bbe56ed
8561,2024-04-14 21:21:01.436397,820.3,Target,Retail,Credit,b0395f50-4ead-44ae-ad53-5085542d2389
8103,2023-11-16 21:19:36.436777,382.36,Walmart,Retail,Debit,b743ebed-7632-49ff-8382-fc89ac428615
7146,2024-01-07 21:27:37.586051,890.77,Uber,Transportation,Credit,33869478-be05-4d88-ad4f-7f4ff4105349
4566,2024-01-25 21:31:44.860601,976.67,Apple,Technology,Debit,495f6743-6cbc-417f-b1da-2834dff58552
3590,2024-01-06 21:32:37.352079,583.75,Netflix,Entertainment,Debit,84610288-a131-457b-9a63-fb1518be104a
9116,2024-05-01 21:12:38.151011,318.69,Netflix,Entertainment,Debit,c4904808-a007-4eaf-90a2-da105bd387d1
8955,2024-05-31 21:13:30.913382,960.58,Apple,Technology,Debit,1d554c36-f74b-42fc-ae12-901b708371e6
4714,2024-08-10 21:21:42.116294,262.33,Netflix,Entertainment,Credit,f31f809f-109a-43c6-8a49-7bb223a7c5e9
5785,2023-12-15 21:14:18.017485,617.13,Spotify,Entertainment,Debit,8ffa6b01-fbcb-4fdc-b5be-fac83ee86226
1853,2023-11-27 21:30:36.608543,620.04,Walmart,Retail,Credit,fad0f442-4038-4454-8019-3763be875868
5081,2024-03-26 21:12:23.577075,886.73,Amazon,Retail,Credit,46d99a02-89fe-4705-8f92-eab24e3760e6
7641,2024-06-17 21:27:37.694023,322.66,Apple,Technology,Credit,62f85cca-8efd-4b2d-bac6-9dc910e7c0e9
6926,2024-03-16 21:22:15.466567,218.74,Spotify,Entertainment,Debit,e916e904-b392-4445-b12c-ab76bc9b1761
2763,2024-01-03 21:17:20.799859,92.79,Netflix,Entertainment,Credit,c1dad911-e2b1-4150-8864-28d67dbfa8b8
4776,2024-05-09 21:31:49.453190,290.24,Amazon,Retail,Debit,66157871-a756-4c06-8565-4f5d7a3776bc
7064,2024-04-09 21:32:01.716348,761.13,Starbucks,Food & Beverage,Credit,abed57fa-3702-431c-8eb0-e4fefcba869c
6396,2024-08-22 21:25:18.670454,137.16,Lyft,Transportation,Debit,bb551eaf-6dcb-41de-9987-29fbd86740d5
4556,2024-04-08 21:34:45.323579,671.0,Netflix,Entertainment,Credit,7468d2f5-a1ed-4f7e-b82d-657b0d52cacb
6075,2024-07-03 21:08:43.734327,696.41,Apple,Technology,Credit,b986a9a7-96ce-4f73-a7bb-68697de5657c
8519,2024-02-21 21:28:37.407811,849.65,Uber,Transportation,Credit,00c884ff-f3a2-4b85-9a0e-98a606608ccf
3773,2024-03-30 21:12:44.815665,113.05,Netflix,Entertainment,Credit,482ad88d-a393-4746-83aa-1e7227d70aa8
4775,2024-09-25 21:12:04.828950,358.46,Target,Retail,Credit,f6f68b66-0756-4a00-bb37-e49ee6719191
2502,2024-01-12 21:25:48.005056,894.21,Uber,Transportation,Credit,32874d6a-ad00-4220-8e71-183ab52b0035
6289,2024-02-29 21:09:08.794947,392.75,Costco,Retail,Debit,bbae961d-b750-40fc-995d-792d69134002
4190,2024-02-16 21:16:10.861299,461.29,Target,Retail,Debit,65a5861b-55e3-4835-8942-f6319b316435
4667,2024-03-18 21:32:03.961510,191.03,Uber,Transportation,Credit,1fa81c00-4acc-47fa-b16d-ab1bf9993d8a
2751,2023-12-18 21:21:46.324879,565.13,Tesla,Technology,Credit,36d7587c-66ba-4a19-9814-c978d1e11ecc
1901,2024-06-16 21:27:52.445627,857.22,Amazon,Retail,Debit,0507d7d8-5f11-40d3-9210-5a43251b6903
7112,2024-08-04 21:29:15.274113,496.58,Costco,Retail,Debit,9acaabbc-6410-427e-8848-bb53d716e9dd
9895,2024-06-07 21:26:30.692717,602.45,Costco,Retail,Debit,5f88ac95-921d-4634-b4f5-4be223df82da
2451,2023-12-24 21:10:46.394336,721.33,Target,Retail,Debit,0b374032-6eec-47fb-9c19-1147ba80810a
9298,2024-02-23 21:35:01.523079,685.56,Lyft,Transportation,Credit,847add76-ef71-4511-8786-e28adbac2fbf
3328,2023-11-24 21:23:45.209274,590.62,Tesla,Technology,Debit,083d94da-77c4-491c-8c9d-963f35bbce75
1938,2024-04-01 21:11:48.281365,228.51,Starbucks,Food & Beverage,Credit,1cd5d302-6ade-44b5-931f-ec659b0edc8b
9403,2024-02-15 21:24:22.127129,852.41,Target,Retail,Credit,3ef1429f-cec3-49ad-8f43-2fee732f1b6e
7066,2024-02-21 21:09:32.427832,989.93,Costco,Retail,Debit,0a7687f9-a489-49fd-a2ed-fb1eea6f3996
3824,2024-01-26 21:24:57.883156,246.95,Amazon,Retail,Debit,47aeb66e-d7eb-487e-82fc-1245a34941f5
6492,2024-04-07 21:28:59.768300,326.17,Lyft,Transportation,Credit,e4b793bc-e9a9-4576-8178-bb506363e050
8353,2023-12-25 21:12:56.146584,313.73,Costco,Retail,Credit,02509e20-e12b-4123-b93e-92145ade4503
8521,2023-10-10 21:13:44.404388,126.09,Amazon,Retail,Debit,4c0cfb64-bcfa-42e3-8dd3-dd637395d4be
7948,2024-03-12 21:20:10.303963,906.95,Netflix,Entertainment,Credit,86a38bff-6d18-4aa9-9e16-e9e65feeb146
2318,2024-10-04 21:21:40.001383,285.63,Netflix,Entertainment,Debit,09181ef2-b342-48b3-b65a-349e16405a8f
3791,2024-02-07 21:21:24.105242,113.95,Amazon,Retail,Debit,d1da2249-f9fa-4dfa-9dfb-d0b2562305b5
2242,2024-04-07 21:29:48.427044,906.59,Netflix,Entertainment,Credit,2393346b-5b1e-4eb3-8b27-53f6041dffba
1461,2024-05-02 21:32:39.566227,529.04,Starbucks,Food & Beverage,Debit,6c3a9494-b6a6-4223-84be-a5dca544450e
3888,2023-12-28 21:33:42.047488,395.34,Target,Retail,Debit,51499c46-1850-41d9-846f-f03758e8a7de
2918,2023-10-13 21:34:52.295285,230.29,McDonald’s,Food & Beverage,Credit,9fde3934-2673-492a-8d50-c728b11ada84
3793,2024-08-28 21:13:42.288711,210.28,Spotify,Entertainment,Debit,8d9bcf2f-079b-400e-b0f5-cf083c2d021d
7732,2024-08-20 21:29:11.746800,150.28,Starbucks,Food & Beverage,Credit,f75a3661-69c4-4238-a5b0-3463041e3e01
9571,2024-06-01 21:22:12.761289,741.2,Tesla,Technology,Credit,c9f97d3b-4586-4f8c-8bdc-de80195f9139
6608,2024-08-29 21:11:35.116596,734.84,Tesla,Technology,Credit,d23b8755-efed-4790-8a94-bd9317071c49
5353,2023-11-04 21:13:41.922706,831.13,Target,Retail,Credit,8442c6ce-a187-466a-96af-6f99cfe3075b
5401,2024-06-05 21:16:44.885571,485.54,Target,Retail,Debit,939569c6-d57d-45a6-8b93-e6f0108cdd5a
8209,2024-06-22 21:16:34.910891,123.52,Amazon,Retail,Debit,95458246-621b-4b2e-9070-a408d4aae6f8
2090,2023-11-27 21:18:08.989868,631.29,Spotify,Entertainment,Credit,273595a7-0bbb-4757-a1d0-48687ce13447
1888,2024-07-01 21:30:05.495110,788.52,Starbucks,Food & Beverage,Credit,c8f0ba4b-5feb-447a-8163-cd11b340dc83
3376,2023-11-06 21:20:20.232402,829.71,Spotify,Entertainment,Debit,5013ef90-5a12-4ddd-bfe5-709674f719c2
1898,2023-10-21 21:32:29.494367,961.31,Netflix,Entertainment,Debit,060b0a3b-e121-45ec-9505-f0c556f0524b
4284,2024-01-15 21:10:19.586456,248.11,Costco,Retail,Debit,051b6c5b-a118-445c-ae87-54434a30a3b3
3013,2023-11-16 21:13:16.158400,766.92,Uber,Transportation,Credit,f6ce8a3d-2e80-4648-8f79-19c4fb96091d
3774,2023-12-15 21:26:00.869736,445.13,Walmart,Retail,Credit,9eb38f37-d5d8-48ec-a1f2-bcc7dababbe0
8685,2024-05-02 21:28:28.188250,13.97,Lyft,Transportation,Debit,4af67600-623a-4ac6-97c4-df12230ab6ca
7660,2023-12-07 21:12:04.605518,687.9,Lyft,Transportation,Debit,34de5b47-751a-495a-b1fd-47c2d112d44d
2671,2023-12-08 21:12:07.871287,908.16,Costco,Retail,Debit,107e9733-d9b6-41fc-ab85-fcb2a1ced101
6817,2023-10-29 21:28:03.261061,534.61,Starbucks,Food & Beverage,Debit,53dc9cf8-d6c4-4e28-82c8-7a7f4056b14a
1504,2024-07-16 21:29:22.947916,670.03,Costco,Retail,Credit,f0b81427-e641-46b4-a00d-6a2275ad3f83
2123,2024-07-22 21:15:14.724341,592.23,Apple,Technology,Credit,4ded7d39-aceb-4c7e-b666-be0c47db4674
7295,2024-08-11 21:17:41.361292,574.37,Lyft,Transportation,Credit,1ac9be4c-fa12-4101-a45e-73bf7919821e
3193,2023-11-28 21:20:41.602657,241.87,McDonald’s,Food & Beverage,Debit,e53d4340-21de-416e-807a-c02e30fab4fe
6197,2024-04-21 21:32:56.687210,526.4,Starbucks,Food & Beverage,Debit,d3c2217c-7e9b-47ea-9bec-58430a07b1d2
9534,2023-12-11 21:33:24.958587,168.9,Netflix,Entertainment,Debit,0186e3d1-40c6-4489-82ae-96f8f54fcf16
2082,2024-03-27 21:15:03.830875,442.26,Target,Retail,Debit,2991ff2f-13ce-4fed-bb41-0dba2a7c00ec
7470,2024-08-27 21:08:57.883531,134.85,Netflix,Entertainment,Credit,627712bf-9081-48f6-b3ed-d0efab311020
9510,2024-08-29 21:25:20.474920,941.14,Target,Retail,Credit,ff930516-7351-4d71-87da-cde02254c923
1314,2024-10-01 21:16:47.349671,820.36,Netflix,Entertainment,Credit,90520cec-a066-440a-ad5d-087417051131
6350,2024-08-14 21:16:40.144925,662.73,Walmart,Retail,Debit,631341ef-9eb3-480b-86fb-5a01265e7d5c
7428,2023-12-20 21:22:25.095655,689.61,Lyft,Transportation,Credit,69827b86-b51a-48ff-8207-962a98349303
7568,2024-08-03 21:20:00.224034,404.63,Uber,Transportation,Debit,3a9dd997-fce0-4e6f-bca0-b446257380e1
3379,2024-09-22 21:30:20.988004,694.72,Apple,Technology,Debit,2691cfa1-0150-4636-90cf-1ab612a8c424
7694,2024-01-23 21:08:47.479357,389.99,Target,Retail,Credit,c3cb35ee-946d-4e22-be9f-17462298be90
